"trans_id","lang","translation"
"岐志(1)","zh-CN","岐志"
"岐志(1)","zh-TW","岐志"
"岐志(1)","ko","기시"
"新町(1)","ja","新町(1)"
"新町(1)","ja-Hrkt","しんまち"
"新町(1)","en","Shimmachi(Itoshima-shi)"
"新町(1)","zh-CN","新町(糸岛市)"
"新町(1)","zh-TW","新町(糸島市)"
"新町(1)","ko","신마치(이토시마시)"
"松原（志摩町）(1)","ja","松原（志摩町）(1)"
"松原（志摩町）(1)","ja-Hrkt","まつばら"
"松原（志摩町）(1)","en","Matsubara[Shima-cho]"
"松原（志摩町）(1)","zh-CN","松原[志摩町]"
"松原（志摩町）(1)","zh-TW","松原[志摩町]"
"松原（志摩町）(1)","ko","마쓰바라[시마마치]"
"御床(1)","ja","御床(1)"
"御床(1)","ja-Hrkt","みとこ"
"御床(1)","en","Mitoko"
"御床(1)","zh-CN","御床"
"御床(1)","zh-TW","御床"
"御床(1)","ko","미토코"
"小富士東(1)","ja","小富士東(1)"
"小富士東(1)","ja-Hrkt","こふじひがし"
"小富士東(1)","en","Kofuji Higashi"
"小富士東(1)","zh-CN","小富士东"
"小富士東(1)","zh-TW","小富士東"
"小富士東(1)","ko","고후지히가시"
"加布里（芥屋線）(1)","ja","加布里（芥屋線）(1)"
"加布里（芥屋線）(1)","ja-Hrkt","かふり（けやせん）"
"加布里（芥屋線）(1)","en","Kafuri [Keya route]"
"加布里（芥屋線）(1)","zh-CN","加布里[芥屋线]"
"加布里（芥屋線）(1)","zh-TW","加布里[芥屋線]"
"加布里（芥屋線）(1)","ko","가후리[게야선]"
"加布里東口（芥屋線）(1)","ja","加布里東口（芥屋線）(1)"
"加布里東口（芥屋線）(1)","ja-Hrkt","かふり（けやせん）"
"加布里東口（芥屋線）(1)","en","Kfauri Higashiguchi[Keya route]"
"加布里東口（芥屋線）(1)","zh-CN","加布里东口[芥屋线]"
"加布里東口（芥屋線）(1)","zh-TW","加布里東口[芥屋線]"
"加布里東口（芥屋線）(1)","ko","가후리히가시구치[게야선]"
"大石","ja","大石"
"大石","ja-Hrkt","おおいし"
"大石","en","Oishi(Itoshima-shi)"
"大石","zh-CN","大石(糸岛市)"
"大石","zh-TW","大石(糸島市)"
"大石","ko","오이시(이토시마시)"
"道目木","ja","道目木"
"道目木","ja-Hrkt","どうめき"
"道目木","en","Domeki(Itoshima-shi)"
"道目木","zh-CN","道目木(糸岛市)"
"道目木","zh-TW","道目木(糸島市)"
"道目木","ko","도메키(이토시마시)"
"相川","ja","相川"
"相川","ja-Hrkt","あいかわ"
"相川","en","Aikawa(Itoshima-shi)"
"相川","zh-CN","相川(糸岛市)"
"相川","zh-TW","相川(糸島市)"
"相川","ko","아이카와(이토시마시)"
"梢","ja","梢"
"梢","ja-Hrkt","こずえ"
"梢","en","Kozue"
"梢","zh-CN","梢"
"梢","zh-TW","梢"
"梢","ko","고즈에"
"畑中(1)","ja","畑中(1)"
"畑中(1)","ja-Hrkt","はたけなか"
"畑中(1)","en","Hatakenaka(Fukuoka Pref.)"
"畑中(1)","zh-CN","畑中(福冈县)"
"畑中(1)","zh-TW","畑中(福岡縣)"
"畑中(1)","ko","하타케나카(후쿠오카현)"
"小浜","ja","小浜"
"小浜","ja-Hrkt","こはま"
"小浜","en","Kohama (Fukuoka Pref.)"
"小浜","zh-CN","小滨(福冈县)"
"小浜","zh-TW","小濱(福岡縣)"
"小浜","ko","고하마(후쿠오카현)"
"小田(1)","ja","小田(1)"
"小田(1)","ja-Hrkt","こた"
"小田(1)","en","Kota (Fukuoka Pref.)"
"小田(1)","zh-CN","小田(福冈县)"
"小田(1)","zh-TW","小田(福岡縣)"
"小田(1)","ko","고타(후쿠오카현)"
"中間(1)","ja","中間(1)"
"中間(1)","ja-Hrkt","なかま"
"中間(1)","en","Nakama(Nishi-ku, Fukuoka-shi)"
"中間(1)","zh-CN","中间(福冈市西区)"
"中間(1)","zh-TW","中間(福岡市西區)"
"中間(1)","ko","나카마(후쿠오카시 니시구)"
"大原(1)","ja","大原(1)"
"大原(1)","ja-Hrkt","おおばる"
"大原(1)","en","Obaru (Nishi-ku, Fukuoka-shi)"
"大原(1)","zh-CN","大原(福冈市西区)"
"大原(1)","zh-TW","大原(福岡市西區)"
"大原(1)","ko","오바루(후쿠오카시 니시구)"
"大原海水浴場前(1)","ja","大原海水浴場前(1)"
"大原海水浴場前(1)","ja-Hrkt","おおばるかいすいよくじょうまえ"
"大原海水浴場前(1)","en","Obaru Kaisuiyokujo-mae(Beach)"
"大原海水浴場前(1)","zh-CN","大原海水浴场前"
"大原海水浴場前(1)","zh-TW","大原海水浴場前"
"大原海水浴場前(1)","ko","오바루카이스이요쿠조마에"
"長浜(1)","ja","長浜(1)"
"長浜(1)","ja-Hrkt","ながはま"
"長浜(1)","en","Nagahama (Nishi-ku, Fukuoka-shi)"
"長浜(1)","zh-CN","长滨(福冈市西区)"
"長浜(1)","zh-TW","長濱(福岡市西區)"
"緑町（福岡市西区）(1)","ja","緑町（福岡市西区）(1)"
"緑町（福岡市西区）(1)","ja-Hrkt","みどりまち"
"緑町（福岡市西区）(1)","en","Midori-machi (Nishi-ku, Fukuoka-shi)"
"緑町（福岡市西区）(1)","zh-CN","绿町(福冈市西区)"
"緑町（福岡市西区）(1)","zh-TW","綠町(福岡市西區)"
"緑町（福岡市西区）(1)","ko","미도리마치(후쿠오카시 니시구)"
"福祉村施設前(1)","ja","福祉村施設前(1)"
"福祉村施設前(1)","ja-Hrkt","ふくしむらしせつまえ"
"福祉村施設前(1)","en","Fukushi-mura Shisetsu-mae (Welfare institution)"
"福祉村施設前(1)","zh-CN","福祉村设施前"
"福祉村施設前(1)","zh-TW","福祉村設施前"
"福祉村施設前(1)","ko","후쿠시무라시세쓰마에"
"今津(1)","ja","今津(1)"
"今津(1)","ja-Hrkt","いまづ"
"今津(1)","en","Imazu(Fukuoka Pref.)"
"今津(1)","zh-CN","今津(福冈县)"
"今津(1)","zh-TW","今津(福岡縣)"
"今津(1)","ko","이마즈(후쿠오카현)"
"日赤入口(1)","ja","日赤入口(1)"
"日赤入口(1)","ja-Hrkt","にっせきいりぐち"
"日赤入口(1)","en","Nisseki Iriguchi(HP)(Fukuoka Pref.)"
"日赤入口(1)","zh-CN","日赤入口(福冈县)"
"日赤入口(1)","zh-TW","日赤入口(福岡縣)"
"日赤入口(1)","ko","닛세키이리구치(후쿠오카현)"
"今津橋(1)","ja","今津橋(1)"
"今津橋(1)","ja-Hrkt","いまづばし"
"今津橋(1)","en","Imazu-bashi(Br.)(Fukuoka Pref.)"
"今津橋(1)","zh-CN","今津桥(福冈县)"
"今津橋(1)","zh-TW","今津橋(福岡縣)"
"今津橋(1)","ko","이마즈바시(후쿠오카현)"
"美浜(1)","ja","美浜(1)"
"美浜(1)","ja-Hrkt","みはま"
"美浜(1)","en","Mihama"
"美浜(1)","zh-CN","美滨"
"美浜(1)","zh-TW","美濱"
"美浜(1)","ko","미하마"
"横浜一丁目(1)","ja","横浜一丁目(1)"
"横浜一丁目(1)","ja-Hrkt","よこはまいっちょうめ"
"横浜一丁目(1)","en","Yokohama 1-chome"
"横浜一丁目(1)","zh-CN","横滨一丁目"
"横浜一丁目(1)","zh-TW","橫濱一丁目"
"横浜一丁目(1)","ko","요코하마잇초메"
"今宿市営住宅前(1)","ja","今宿市営住宅前(1)"
"今宿市営住宅前(1)","ja-Hrkt","いまじゅくしえいじゅうたくまえ"
"今宿市営住宅前(1)","en","Imajuku Shiei Jutaku-mae (Fukuoka Pref.)"
"今宿市営住宅前(1)","zh-CN","今宿市营住宅前(福冈县)"
"今宿市営住宅前(1)","zh-TW","今宿市營住宅前(福岡縣)"
"今宿市営住宅前(1)","ko","이마주쿠시에이주타쿠마에(후쿠오카현)"
"今宿駅前","ja","今宿駅前"
"今宿駅前","ja-Hrkt","いまじゅくえきまえ"
"今宿駅前","en","Imajuku-ekimae(Imajuku Sta.)"
"今宿駅前","zh-CN","今宿站前"
"今宿駅前","zh-TW","今宿站前"
"今宿駅前","ko","이마주쿠에키마에"
"今宿横町(2)","ja","今宿横町(2)"
"今宿横町(2)","ja-Hrkt","いまじゅくよこまち"
"今宿横町(2)","en","Imajuku Yokomachi"
"今宿横町(2)","zh-CN","今宿横町"
"今宿横町(2)","zh-TW","今宿橫町"
"今宿横町(2)","ko","이마주쿠요코마치"
"北原東口(2)","ja","北原東口(2)"
"北原東口(2)","ja-Hrkt","きたばるひがしぐち"
"北原東口(2)","en","Kitabaru Higashiguchi(Fukuoka Pref.)"
"北原東口(2)","zh-CN","北原东口(福冈县)"
"北原東口(2)","zh-TW","北原東口(福岡縣)"
"北原東口(2)","ko","기타바루히가시구치(후쿠오카현)"
"北原東口(1)","ja","北原東口(1)"
"北原東口(1)","ja-Hrkt","きたばるひがしぐち"
"北原東口(1)","en","Kitabaru Higashiguchi(Fukuoka Pref.)"
"北原東口(1)","zh-CN","北原东口(福冈县)"
"北原東口(1)","zh-TW","北原東口(福岡縣)"
"北原東口(1)","ko","기타바루히가시구치(후쿠오카현)"
"今宿横町(1)","ja","今宿横町(1)"
"今宿横町(1)","ja-Hrkt","いまじゅくよこまち"
"今宿横町(1)","en","Imajuku Yokomachi"
"今宿横町(1)","zh-CN","今宿横町"
"今宿横町(1)","zh-TW","今宿橫町"
"今宿横町(1)","ko","이마주쿠요코마치"
"今宿市営住宅前(2)","ja","今宿市営住宅前(2)"
"今宿市営住宅前(2)","ja-Hrkt","いまじゅくしえいじゅうたくまえ"
"今宿市営住宅前(2)","en","Imajuku Shiei Jutaku-mae (Fukuoka Pref.)"
"今宿市営住宅前(2)","zh-CN","今宿市营住宅前(福冈县)"
"今宿市営住宅前(2)","zh-TW","今宿市營住宅前(福岡縣)"
"今宿市営住宅前(2)","ko","이마주쿠시에이주타쿠마에(후쿠오카현)"
"横浜一丁目(2)","ja","横浜一丁目(2)"
"横浜一丁目(2)","ja-Hrkt","よこはまいっちょうめ"
"横浜一丁目(2)","en","Yokohama 1-chome"
"横浜一丁目(2)","zh-CN","横滨一丁目"
"横浜一丁目(2)","zh-TW","橫濱一丁目"
"横浜一丁目(2)","ko","요코하마잇초메"
"美浜(2)","ja","美浜(2)"
"美浜(2)","ja-Hrkt","みはま"
"美浜(2)","en","Mihama"
"美浜(2)","zh-CN","美滨"
"美浜(2)","zh-TW","美濱"
"美浜(2)","ko","미하마"
"今津橋(2)","ja","今津橋(2)"
"今津橋(2)","ja-Hrkt","いまづばし"
"今津橋(2)","en","Imazu-bashi(Br.)(Fukuoka Pref.)"
"今津橋(2)","zh-CN","今津桥(福冈县)"
"今津橋(2)","zh-TW","今津橋(福岡縣)"
"今津橋(2)","ko","이마즈바시(후쿠오카현)"
"日赤入口(2)","ja","日赤入口(2)"
"日赤入口(2)","ja-Hrkt","にっせきいりぐち"
"日赤入口(2)","en","Nisseki Iriguchi(HP)(Fukuoka Pref.)"
"日赤入口(2)","zh-CN","日赤入口(福冈县)"
"日赤入口(2)","zh-TW","日赤入口(福岡縣)"
"日赤入口(2)","ko","닛세키이리구치(후쿠오카현)"
"今津(2)","ja","今津(2)"
"今津(2)","ja-Hrkt","いまづ"
"今津(2)","en","Imazu(Fukuoka Pref.)"
"今津(2)","zh-CN","今津(福冈县)"
"今津(2)","zh-TW","今津(福岡縣)"
"今津(2)","ko","이마즈(후쿠오카현)"
"福祉村施設前(2)","ja","福祉村施設前(2)"
"福祉村施設前(2)","ja-Hrkt","ふくしむらしせつまえ"
"福祉村施設前(2)","en","Fukushi-mura Shisetsu-mae (Welfare institution)"
"福祉村施設前(2)","zh-CN","福祉村设施前"
"福祉村施設前(2)","zh-TW","福祉村設施前"
"福祉村施設前(2)","ko","후쿠시무라시세쓰마에"
"緑町（福岡市西区）(2)","ja","緑町（福岡市西区）(2)"
"緑町（福岡市西区）(2)","ja-Hrkt","みどりまち"
"緑町（福岡市西区）(2)","en","Midori-machi (Nishi-ku, Fukuoka-shi)"
"緑町（福岡市西区）(2)","zh-CN","绿町(福冈市西区)"
"緑町（福岡市西区）(2)","zh-TW","綠町(福岡市西區)"
"緑町（福岡市西区）(2)","ko","미도리마치(후쿠오카시 니시구)"
"長浜(2)","ja","長浜(2)"
"長浜(2)","ja-Hrkt","ながはま"
"長浜(2)","en","Nagahama (Nishi-ku, Fukuoka-shi)"
"長浜(2)","zh-CN","长滨(福冈市西区)"
"長浜(2)","zh-TW","長濱(福岡市西區)"
"大原海水浴場前(2)","ja","大原海水浴場前(2)"
"大原海水浴場前(2)","ja-Hrkt","おおばるかいすいよくじょうまえ"
"大原海水浴場前(2)","en","Obaru Kaisuiyokujo-mae(Beach)"
"大原海水浴場前(2)","zh-CN","大原海水浴场前"
"大原海水浴場前(2)","zh-TW","大原海水浴場前"
"大原海水浴場前(2)","ko","오바루카이스이요쿠조마에"
"大原(2)","ja","大原(2)"
"大原(2)","ja-Hrkt","おおばる"
"大原(2)","en","Obaru (Nishi-ku, Fukuoka-shi)"
"大原(2)","zh-CN","大原(福冈市西区)"
"大原(2)","zh-TW","大原(福岡市西區)"
"大原(2)","ko","오바루(후쿠오카시 니시구)"
"中間(2)","ja","中間(2)"
"中間(2)","ja-Hrkt","なかま"
"中間(2)","en","Nakama(Nishi-ku, Fukuoka-shi)"
"中間(2)","zh-CN","中间(福冈市西区)"
"中間(2)","zh-TW","中間(福岡市西區)"
"中間(2)","ko","나카마(후쿠오카시 니시구)"
"小田(2)","ja","小田(2)"
"小田(2)","ja-Hrkt","こた"
"小田(2)","en","Kota (Fukuoka Pref.)"
"小田(2)","zh-CN","小田(福冈县)"
"小田(2)","zh-TW","小田(福岡縣)"
"小田(2)","ko","고타(후쿠오카현)"
"畑中(2)","ja","畑中(2)"
"畑中(2)","ja-Hrkt","はたけなか"
"畑中(2)","en","Hatakenaka(Fukuoka Pref.)"
"畑中(2)","zh-CN","畑中(福冈县)"
"畑中(2)","zh-TW","畑中(福岡縣)"
"畑中(2)","ko","하타케나카(후쿠오카현)"
"横浜二丁目(1)","ja","横浜二丁目(1)"
"横浜二丁目(1)","ja-Hrkt","よこはまにちょうめ"
"横浜二丁目(1)","en","Yokohama 2-chome"
"横浜二丁目(1)","zh-CN","横滨二丁目"
"横浜二丁目(1)","zh-TW","橫濱二丁目"
"横浜二丁目(1)","ko","요코하마니초메"
"玄洋中学校前(1)","ja","玄洋中学校前(1)"
"玄洋中学校前(1)","ja-Hrkt","げんようちゅうがっこうまえ"
"玄洋中学校前(1)","en","Genyo Chugakko-mae(Junior H. Sch.)"
"玄洋中学校前(1)","zh-CN","玄洋中学前"
"玄洋中学校前(1)","zh-TW","玄洋中學前"
"玄洋中学校前(1)","ko","겐요추갓코마에"
"玄洋中学校前(2)","ja","玄洋中学校前(2)"
"玄洋中学校前(2)","ja-Hrkt","げんようちゅうがっこうまえ"
"玄洋中学校前(2)","en","Genyo Chugakko-mae(Junior H. Sch.)"
"玄洋中学校前(2)","zh-CN","玄洋中学前"
"玄洋中学校前(2)","zh-TW","玄洋中學前"
"玄洋中学校前(2)","ko","겐요추갓코마에"
"横浜二丁目(2)","ja","横浜二丁目(2)"
"横浜二丁目(2)","ja-Hrkt","よこはまにちょうめ"
"横浜二丁目(2)","en","Yokohama 2-chome"
"横浜二丁目(2)","zh-CN","横滨二丁目"
"横浜二丁目(2)","zh-TW","橫濱二丁目"
"横浜二丁目(2)","ko","요코하마니초메"
"上場営農センター前","ja","上場営農センター前"
"上場営農センター前","ja-Hrkt","うわばえいのうせんたーまえ"
"上場営農センター前","en","Uwabaeinousenta-mae"
"上場営農センター前","zh-CN","上市营农中心前"
"上場営農センター前","zh-TW","上市營農中心前"
"上場営農センター前","ko","우와바에이노센터마에"
"上石室","ja","上石室"
"上石室","ja-Hrkt","かみいしむろ"
"上石室","en","Kamiishimuro"
"上石室","zh-CN","上石室"
"上石室","zh-TW","上石室"
"上石室","ko","가미이시무로"
"城の元","ja","城の元"
"城の元","ja-Hrkt","しろのもと"
"城の元","en","Shironomoto"
"城の元","zh-CN","城之元(佐贺县)"
"城の元","zh-TW","城之元(佐賀縣)"
"城の元","ko","시로노모토(사가현)"
"下石室","ja","下石室"
"下石室","ja-Hrkt","しもいしむろ"
"下石室","en","Shimoishimuro"
"下石室","zh-CN","下石室"
"下石室","zh-TW","下石室"
"下石室","ko","시모이시무로"
"野元","ja","野元"
"野元","ja-Hrkt","のもと"
"野元","en","Nomoto"
"野元","zh-CN","野元(佐贺县)"
"野元","zh-TW","野元(佐賀縣)"
"野元","ko","노모토(사가현)"
"在郷町","ja","在郷町"
"在郷町","ja-Hrkt","ざいごうまち"
"在郷町","en","Zaigomachi"
"在郷町","zh-CN","在乡町"
"在郷町","zh-TW","在鄉町"
"在郷町","ko","자이고마치"
"イオン糸島店","ja","イオン糸島店"
"イオン糸島店","ja-Hrkt","いおんいとしまてん"
"交流プラザ志摩館北口","ja","交流プラザ志摩館北口"
"交流プラザ志摩館北口","ja-Hrkt","こうりゅうぷらざしまかんきたぐち"
"交流プラザ志摩館北口","en","Koryu Plaza Shima-kan Kitaguchi"
"交流プラザ志摩館北口","zh-CN","交流广场志摩馆北口"
"交流プラザ志摩館北口","zh-TW","交流廣場志摩館北口"
"交流プラザ志摩館北口","ko","고류플라자시마칸키타구치"
"雷山入口","ja","雷山入口"
"雷山入口","ja-Hrkt","らいざんいりぐち"
"高野公民館","ja","高野公民館"
"高野公民館","ja-Hrkt","たかのこうみんかん"
"三坂","ja","三坂"
"三坂","ja-Hrkt","みさか"
"三坂","en","Sansaka"
"三坂","zh-CN","三坂"
"三坂","zh-TW","三坂"
"三坂","ko","산사카"
"三坂入口","ja","三坂入口"
"三坂入口","ja-Hrkt","みさかいりぐち"
"夏目","ja","夏目"
"夏目","ja-Hrkt","なつめ"
"香力台団地","ja","香力台団地"
"香力台団地","ja-Hrkt","こうりきだいだんち"
"香力","ja","香力"
"香力","ja-Hrkt","こうりき"
"雷山小学校前","ja","雷山小学校前"
"雷山小学校前","ja-Hrkt","らいざんしょうがっこうまえ"
"糸島市運動公園西口","ja","糸島市運動公園西口"
"糸島市運動公園西口","ja-Hrkt","いとしましうんどうこうえんにしぐち"
"有田中央","ja","有田中央"
"有田中央","ja-Hrkt","ありたちゅうおう"
"前原中学校前","ja","前原中学校前"
"前原中学校前","ja-Hrkt","まえばるちゅうがっこうまえ"
"雷山観音前","ja","雷山観音前"
"雷山観音前","ja-Hrkt","らいざんかんのんまえ"
"迎野","ja","迎野"
"迎野","ja-Hrkt","むかえの"
"藤坂橋","ja","藤坂橋"
"藤坂橋","ja-Hrkt","ふじさかばし"
"モラージュ佐賀","ja","モラージュ佐賀"
"モラージュ佐賀","ja-Hrkt","もらーじゅさが"
"モラージュ佐賀","en","Morajusaga(Mallage Saga)"
"モラージュ佐賀","zh-CN","Mallage佐贺"
"モラージュ佐賀","zh-TW","Mallage佐賀"
